12,0.910000,152,22.334075,114.262886,1.378711,158.360000,12,20,2024,3,38,46,0,0,[13.28,18.97,19.97,23.17,24.06,11.69,14.92,17.60,15.42,12.71],0.000000,0.000000,0,0
12,0.910000,128,22.334064,114.262892,1.352989,151.880000,12,20,2024,3,38,47,0,0,[14.04,19.22,14.11,16.62,17.81,20.09,12.37,14.87,15.15,11.19],0.000000,0.000000,0,0
12,0.840000,94,22.334052,114.262898,1.455878,154.550000,12,20,2024,3,38,48,0,0,[9.13,18.31,13.86,14.76,19.89,26.23,15.16,23.25,26.00,26.78],0.000000,0.000000,0,0
12,0.840000,62,22.334040,114.262904,1.455878,155.270000,12,20,2024,3,38,49,0,0,[21.92,22.68,27.49,25.90,30.84,32.30,23.39,27.28,26.92,23.82],0.000000,0.000000,0,0
12,0.840000,4,22.334028,114.262910,1.461022,155.230000,12,20,2024,3,38,50,0,0,[20.20,22.71,25.04,23.20,29.91,28.28,14.74,19.92,18.97,12.33],0.000000,0.000000,0,0
12,0.840000,1032,22.334028,114.262910,1.461022,155.230000,12,20,2024,3,38,50,0,0,[16.18,18.81,18.74,20.71,21.79,23.56,14.92,18.55,21.53,13.81],0.000000,0.000000,0,0
12,0.840000,972,22.334017,114.262917,1.512467,153.220000,12,20,2024,3,38,51,0,0,[19.29,16.38,24.54,18.01,18.44,23.81,13.59,10.77,18.72,15.30],0.000000,0.000000,0,0
12,0.840000,945,22.334005,114.262923,1.481600,152.920000,12,20,2024,3,38,52,0,0,[19.78,15.31,20.10,21.69,15.28,24.88,21.23,16.90,15.44,12.76],0.000000,0.000000,0,0
12,0.840000,919,22.333993,114.262931,1.563911,146.820000,12,20,2024,3,38,53,0,0,[10.82,10.87,19.02,18.48,18.37,21.34,26.47,21.32,22.57,20.46],0.000000,0.000000,0,0
12,0.840000,755,22.333983,114.262941,1.450733,141.650000,12,20,2024,3,38,54,0,0,[15.34,14.76,18.99,18.61,18.51,18.07,29.50,18.08,16.83,16.24],0.000000,0.000000,0,0
12,0.840000,488,22.333964,114.262959,1.394144,135.240000,12,20,2024,3,38,56,0,0,[18.12,17.79,14.63,15.84,14.96,26.89,30.08,18.49,14.54,19.95],0.000000,0.000000,0,0
12,0.840000,466,22.333956,114.262970,1.450733,130.420000,12,20,2024,3,38,57,0,0,[12.62,14.51,12.62,19.49,19.71,22.59,22.17,17.02,15.11,21.09],0.000000,0.000000,0,0
12,0.840000,442,22.333949,114.262982,1.404433,122.210000,12,20,2024,3,38,58,0,0,[12.97,16.73,12.04,12.90,14.82,12.83,16.41,21.95,15.98,19.81],0.000000,0.000000,0,0
12,0.840000,405,22.333942,114.262993,1.389000,121.960000,12,20,2024,3,38,59,0,0,[14.97,17.16,16.37,21.84,20.66,18.02,21.96,22.23,21.26,18.06],0.000000,0.000000,0,0
12,0.840000,367,22.333936,114.263005,1.414722,120.850000,12,20,2024,3,39,0,0,0,[21.23,15.92,14.66,17.05,15.77,13.59,21.93,27.14,21.87,19.32],0.000000,0.000000,0,0
12,0.840000,328,22.333928,114.263017,1.497033,123.340000,12,20,2024,3,39,1,0,0,[23.03,17.19,13.01,12.47,19.55,16.01,21.88,24.37,26.40,19.72],0.000000,0.000000,0,0
12,0.840000,287,22.333921,114.263029,1.543333,123.960000,12,20,2024,3,39,2,0,0,[22.15,18.46,21.72,17.96,13.62,15.15,17.11,22.33,26.15,20.03],0.000000,0.000000,0,0
12,0.840000,247,22.333913,114.263042,1.507322,121.810000,12,20,2024,3,39,3,0,0,[22.61,22.34,20.45,15.90,18.79,24.17,20.08,24.65,27.09,22.54],0.000000,0.000000,0,0
12,0.840000,207,22.333906,114.263054,1.599922,121.200000,12,20,2024,3,39,4,0,0,[20.33,22.20,15.13,11.09,15.48,18.43,22.24,28.60,28.95,22.87],0.000000,0.000000,0,0
12,0.840000,44,22.333898,114.263068,1.728533,123.910000,12,20,2024,3,39,5,0,0,[21.40,23.99,16.56,11.63,16.15,14.93,12.43,15.67,13.96,11.67],0.000000,0.000000,0,0
